start_station_name,start_station_id,start_lat,start_lng,end_station_name,end_station_id,end_lat,end_lng,trip_count
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,Harborside,JC104,40.7192517,-74.034234,1
Newark Ave,JC032,40.72152515,-74.046304543,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,1
Newark Ave,JC032,40.72152515,-74.046304543,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,1
Newark Ave,JC032,40.72152515,-74.046304543,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,1
Grand St & 14 St,HB506,40.75409,-74.0316,Van Vorst Park,JC035,40.71848892,-74.047726625,1
Van Vorst Park,JC035,40.71848892,-74.047726625,4 St & River St,HB611,40.7408139,-74.0274062,1
Van Vorst Park,JC035,40.71848892,-74.047726625,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,1
Van Vorst Park,JC035,40.71848892,-74.047726625,2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,1
Van Vorst Park,JC035,40.71848892,-74.047726625,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,1
Union St,JC051,40.7182113,-74.0836394,Warren St,JC006,40.7211236,-74.03805095,1
Union St,JC051,40.7182113,-74.0836394,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,1
Clinton St & Newark St,HB409,40.73743,-74.03571,Dey St,JC065,40.737711,-74.066921,1
Grand St & 14 St,HB506,40.75409,-74.0316,Fulton St & William St,5137.11,40.70960089363537,-74.00655090808868,1
Grand St & 14 St,HB506,40.75409,-74.0316,Essex Light Rail,JC038,40.7127742,-74.0364857,1
Grand St & 14 St,HB506,40.75409,-74.0316,E 40 St & Park Ave,6432.11,40.750756,-73.978326,1
Grand St & 14 St,HB506,40.75409,-74.0316,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,1
Grand St & 14 St,HB506,40.75409,-74.0316,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,1
Union St,JC051,40.7182113,-74.0836394,Oakland Ave,JC022,40.7376037,-74.0524783,1
Union St,JC051,40.7182113,-74.0836394,Montgomery St,JC099,40.71942,-74.05099,1
Union St,JC051,40.7182113,-74.0836394,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,1
Union St,JC051,40.7182113,-74.0836394,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,West St & Chambers St,5329.03,40.71754834,-74.01322069,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Washington St & Laight St,5509.02,40.72231,-74.0106,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Vesey St & Greenwich St,5216.07,40.71254669463547,-74.01113051087516,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,River Ter & Warren St,5368.03,40.71759894980997,-74.01587963104248,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Pershing Field,JC024,40.742677141,-74.051788633,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Park Pl & Church St,5288.08,40.71334184275907,-74.00935515761375,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Madison St & 1 St,HB402,40.73879,-74.0393,1
Marshall St & 2 St,HB408,40.740802,-74.042521,City Hall,JC003,40.7177325,-74.043845,1
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Monmouth and 6th,JC075,40.72568548362901,-74.04879033565521,1
Clinton St & Newark St,HB409,40.73743,-74.03571,McGinley Square,JC055,40.7253399253558,-74.06762212514877,1
Grand St & 14 St,HB506,40.75409,-74.0316,7 Ave & Central Park South,6912.01,40.7667405590595,-73.9790689945221,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,1
Van Vorst Park,JC035,40.71848892,-74.047726625,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,1
Van Vorst Park,JC035,40.71848892,-74.047726625,47 Ave & 31 St,6151.03,40.743,-73.93561,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Grand St & 14 St,HB506,40.75409,-74.0316,1
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Marshall St & 2 St,HB408,40.740802,-74.042521,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Leonard St & Church St,5359.11,40.717571,-74.005549,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Jackson Square,JC063,40.71113,-74.0789,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,1
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,1
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,5 Corners Library,JC018,40.73496102000952,-74.0595030784607,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Clinton St & Newark St,HB409,40.73743,-74.03571,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,1
Grand St,JC102,40.71517767732029,-74.03768330812454,North Moore St & Greenwich St,5470.12,40.72019521437465,-74.0103006362915,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Monroe St & 11 St,HB508,40.7501091128573,-74.036636745998,1
Clinton St & Newark St,HB409,40.73743,-74.03571,Monmouth and 6th,JC075,40.72568548362901,-74.04879033565521,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,W 52 St & 6 Ave,6740.01,40.76132983124814,-73.97982001304626,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Christ Hospital,JC034,40.734785818,-74.050443636,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,1
Grand St,JC102,40.71517767732029,-74.03768330812454,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,1
Clinton St & Newark St,HB409,40.73743,-74.03571,York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,1
Clinton St & Newark St,HB409,40.73743,-74.03571,Van Vorst Park,JC035,40.71848892,-74.047726625,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,1
Grand St,JC102,40.71517767732029,-74.03768330812454,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,W 18 St & 9 Ave,6190.03,40.7435337324616,-74.00367558002472,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Van Vorst Park,JC035,40.71848892,-74.047726625,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Journal Square,JC103,40.73367,-74.0625,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Heights Elevator,JC059,40.74871594538023,-74.04044330120087,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Liberty St & Broadway,5105.01,40.70905623,-74.01043382,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,1
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Journal Square,JC103,40.73367,-74.0625,1
Marshall St & 2 St,HB408,40.740802,-74.042521,Hilltop,JC019,40.7311689,-74.0575736,1
Marshall St & 2 St,HB408,40.740802,-74.042521,Harborside,JC104,40.7192517,-74.034234,1
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Grant Ave & MLK Dr,JC107,40.70919832245443,-74.08084273338318,1
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,E 10 St & Ave A,5659.05,40.72740794,-73.98142006,1
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,4 St & River St,HB611,40.7408139,-74.0274062,1
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,1
Marshall St & 2 St,HB408,40.740802,-74.042521,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,W 59 St & 10 Ave,7023.04,40.770513,-73.988038,1
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Montgomery St,JC099,40.71942,-74.05099,1
Warren St,JC006,40.7211236,-74.03805095,Astor Place,JC077,40.71928220070702,-74.07126188278198,1
Warren St,JC006,40.7211236,-74.03805095,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,1
Warren St,JC006,40.7211236,-74.03805095,9 Ave & W 33 St,6492.08,40.752568,-73.996765,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,6 Ave & W 45 St,6593.15,40.756951,-73.982631,1
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Riverview Park,JC057,40.7443187,-74.0439909,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Water St & Gouverneur Ln,4993.15,40.70469667894968,-74.00803416967392,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Union St,JC051,40.7182113,-74.0836394,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Pershing Field,JC024,40.742677141,-74.051788633,1
Van Vorst Park,JC035,40.71848892,-74.047726625,Pearl St & Whitehall St,4962.09,40.703144,-74.013178,1
Grand St,JC102,40.71517767732029,-74.03768330812454,2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,1
Grand St,JC102,40.71517767732029,-74.03768330812454,11 Ave & W 27 St,6425.04,40.751396,-74.005226,1
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,1
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Centre St & Worth St,5279.03,40.71494807,-74.00234482,1
